SECCION: ;Date;InvoiceNumber;Description;DueDate;TransactionTypeDescription;DebtorNumber;cmp_name; AmountTC ;Estatus: ;Fecha: ;Obeservaciones: 
CHIRIQUÍ;30/9/2022;1175104;1FHS610001181-00037058;30/10/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.37.15 ;Presentado;-;0
CHIRIQUÍ;3/10/2022;1175172;1FHS610001181-00037099;2/11/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.158.93 ;Sin informacion; -;-
CHIRIQUÍ;10/9/2022;1172833;1FHS610001181-00036341;10/10/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.270.15 ;Sin informacion; -;-
CHIRIQUÍ;26/8/2022;1171205;1FHS610001181-00035811;25/9/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.164.77 ;Presentado;-;0
CHIRIQUÍ;26/8/2022;1171202;1FHS610001181-00035813;25/9/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.103.68 ;multa;-;0
CHIRIQUÍ;26/8/2022;1171200;1FHS610001181-00035815;25/9/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.83.90 ;Presentado;-;0
CHIRIQUÍ;26/8/2022;1171208;1FHS610001181-00035820;25/9/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.82.67 ;Presentado;-;0
CHIRIQUÍ;6/9/2022;1172307;1FHS610001181-00036190;6/10/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.148.40 ;Presentado;-;0
CHIRIQUÍ;3/8/2022;1168489;1FHS610001181-00035022;2/9/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.227.59 ;Presentado;-;0
CHIRIQUÍ;3/8/2022;1168492;1FHS610001181-00035019;2/9/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.153.96 ;Presentado;-;0
CHIRIQUÍ;7/10/2022;1175684;1FHS610001181-00037251;6/11/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.176.12 ;Presentado;-;0
CHIRIQUÍ;5/8/2022;1168800;1FHS610001181-00035105;4/9/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.86.41 ;Presentado;-;0
CHIRIQUÍ;29/8/2022;1171345;1FHS610001181-00035866;28/9/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.165.89 ;Presentado;8/4/2023;0
CHIRIQUÍ;9/8/2022;1169204;1FHS610001181-00035228;8/9/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.179.16 ;Presentado;-;0
CHIRIQUÍ;28/6/2022;1164763;1FHS610001181-00033899;28/7/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.102.51 ;Presentado;-;0
CHIRIQUÍ;28/6/2022;1164656;1FHS610001181-00033820;28/7/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.170.45 ;Presentado;-;sin factura original, falta cheque 
CHIRIQUÍ;30/6/2022;1165123;1FHS610001181-00033994;30/7/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.169.97 ;Presentado;-;0
CHIRIQUÍ;30/6/2022;1165108;1FHS610001181-00033999;30/7/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.250.71 ;Presentado;-;0
CHIRIQUÍ;25/7/2022;1167468;1FHS610001181-00034727;24/8/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.131.14 ;Presentado;-;0
CHIRIQUÍ;27/7/2022;1167705;1FHS610001181-00034834;26/8/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.128.06 ;Presentado;-;0
CHIRIQUÍ;2/6/2022;1161919;1FHS610001181-00032892;2/7/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.10.31 ;Presentado;-;0
CHIRIQUÍ;3/6/2022;1162048;1FHS610001181-00032931;3/7/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.20.28 ;Presentado;-;0
CHIRIQUÍ;27/7/2022;1167765;1FHS610001181-00034826;26/8/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.166.39 ;Sin informacion; -;-
CHIRIQUÍ;31/5/2022;1161516;1FHS610001181-00032752;30/6/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.98.94 ;Presentado;-;0
CHIRIQUÍ;7/9/2022;1172464;1FHS610001181-00036227;7/10/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.153.17 ;Presentado;-;0
CHIRIQUÍ;28/6/2022;1164659;1FHS610001181-00033819;28/7/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.45.79 ;Presentado;-;0
CHIRIQUÍ;23/4/2022;1157477;1FHS610001181-00031333;23/5/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.151.97 ;Presentado;-;0
CHIRIQUÍ;29/4/2022;1158174;1FHS610001181-00031605;29/5/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.120.18 ;Presentado;-;0
CHIRIQUÍ;30/4/2022;1158237;1FHS610001181-00031636;30/5/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.53.29 ;Presentado;-;0
CHIRIQUÍ;30/4/2022;1158256;1FHS610001181-00031631;30/5/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.125.23 ;Presentado;-;0
CHIRIQUÍ;21/5/2022;1160576;1FHS610001181-00032430;20/6/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.22.04 ;Presentado;-;0
CHIRIQUÍ;30/6/2022;1165143;1FHS610001181-00034006;30/7/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.179.81 ;Presentado;-;0
CHIRIQUÍ;29/3/2022;1154505;1FHS610001181-00030420;28/4/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.196.23 ;Por Presentar;-;0
CHIRIQUÍ;28/3/2022;1154420;1FHS610001181-00030376;27/4/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.167.62 ;Presentado;-;0
CHIRIQUÍ;29/3/2022;1154621;1FHS610001181-00030428;28/4/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.179.77 ;Presentado;-;0
CHIRIQUÍ;7/4/2022;1155760;1FHS610001181-00030767;7/5/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.86.39 ;Presentado;-;0
CHIRIQUÍ;27/7/2022;1167776;1FHS610001181-00034825;26/8/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.332.17 ;Presentado;-;0
CHIRIQUÍ;29/4/2022;1158168;1FHS610001181-00031606;29/5/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.20.12 ;Presentado;-;0
CHIRIQUÍ;19/3/2022;1153340;1FHS610001181-00029996;18/4/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.51.50 ;Presentado;-;0
CHIRIQUÍ;19/3/2022;1153360;1FHS610001181-00029994;18/4/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.165.30 ;Presentado;-;0
CHIRIQUÍ;28/3/2022;1154300;1FHS610001181-00030347;27/4/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.109.93 ;Presentado;8/8/2023;0
CHIRIQUÍ;23/3/2022;1153814;1FHS610001181-00030173;22/4/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.428.74 ;Presentado;-;0
CHIRIQUÍ;25/3/2022;1154060;1FHS610001181-00030272;24/4/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.180.71 ;Presentado;-;0
CHIRIQUÍ;26/3/2022;1154223;1FHS610001181-00030284;25/4/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.118.73 ;Presentado;8/4/2023;0
CHIRIQUÍ;8/4/2022;1155857;1FHS610001181-00030818;8/5/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.0.01 ;Sin informacion; -;-
CHIRIQUÍ;7/4/2022;1155775;1FHS610001181-00030765;7/5/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.87.29 ;Presentado;-;0
CHIRIQUÍ;16/3/2022;1152890;1FHS610001181-00029824;15/4/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.51.84 ;Presentado;-;0
CHIRIQUÍ;18/3/2022;1153215;1FHS610001181-00029947;17/4/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.36.73 ;Presentado;-;0
CHIRIQUÍ;3/10/2022;1175241;1FHS610001181-00037116;2/11/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.179.49 ;Presentado;-;0
CHIRIQUÍ;19/3/2022;1153330;1FHS610001181-00029997;18/4/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.307.63 ;Presentado;-;0
CHIRIQUÍ;25/2/2022;1150592;1FHS610001181-00029068;27/3/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.103.53 ;Presentado;-;0
CHIRIQUÍ;4/3/2022;1151144;1FHS610001181-00029242;3/4/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.67.84 ;Presentado;-;0
CHIRIQUÍ;8/3/2022;1151597;1FHS610001181-00029369;7/4/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.38.67 ;Presentado;-;0
CHIRIQUÍ;9/3/2022;1151659;1FHS610001181-00029387;8/4/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.49.54 ;Presentado;-;0
CHIRIQUÍ;9/3/2022;1151817;1FHS610001181-00029427;8/4/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.36.78 ;Presentado;-;0
CHIRIQUÍ;11/3/2022;1152095;1FHS610001181-00029550;10/4/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.111.06 ;multa;-;0
CHIRIQUÍ;31/5/2022;1161491;1FHS610001181-00032753;30/6/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.87.98 ;Presentado;-;0
CHIRIQUÍ;5/3/2022;1151253;1FHS610001181-00029262;4/4/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.187.31 ;Presentado;-;0
CHIRIQUÍ;2/3/2022;1150810;1FHS610001181-00029134;1/4/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.48.91 ;Presentado;-;0
CHIRIQUÍ;16/3/2022;1152867;1FHS610001181-00029832;15/4/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.46.76 ;Presentado;-;0
CHIRIQUÍ;24/2/2022;1150498;1FHS610001181-00029020;26/3/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.113.78 ;Presentado;-;0
CHIRIQUÍ;25/2/2022;1150577;1FHS610001181-00029065;27/3/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.48.15 ;Presentado;-;0
BOCAS DEL TORO;25/1/2022;1146546;1FHS610001181-00027698;24/2/2022;Factura de venta;50023;CAJA DE SEGURO SOCIAL(CHANGUINOLA); B/.215.00 ;Presentado;8/8/2023;0
